id,name,score1,score2
6203,Student_6203,76,57
6204,Student_6204,52,54
6205,Student_6205,83,56
6206,Student_6206,65,80
6207,Student_6207,88,80
6208,Student_6208,98,74
6209,Student_6209,85,89
6210,Student_6210,50,59
6211,Student_6211,94,58
6212,Student_6212,93,82
6213,Student_6213,99,83
6214,Student_6214,79,67
6215,Student_6215,70,75
6216,Student_6216,65,91
6217,Student_6217,81,97
6218,Student_6218,61,69
6219,Student_6219,60,56
6220,Student_6220,79,74
6221,Student_6221,57,52
6222,Student_6222,82,65
6223,Student_6223,64,63
6224,Student_6224,100,92
6225,Student_6225,86,53
6226,Student_6226,53,71
6227,Student_6227,86,68
6228,Student_6228,58,57
6229,Student_6229,93,70
6230,Student_6230,77,74
6231,Student_6231,53,50
6232,Student_6232,82,64
6233,Student_6233,96,82
6234,Student_6234,95,89
6235,Student_6235,74,79
6236,Student_6236,52,72
6237,Student_6237,68,72
6238,Student_6238,94,82
6239,Student_6239,81,94
6240,Student_6240,64,97
6241,Student_6241,68,91
6242,Student_6242,50,88
6243,Student_6243,100,81
6244,Student_6244,80,67
6245,Student_6245,92,97
6246,Student_6246,69,99
6247,Student_6247,92,67
6248,Student_6248,63,98
6249,Student_6249,68,51
6250,Student_6250,95,77
6251,Student_6251,84,100
6252,Student_6252,78,85
6253,Student_6253,93,68
6254,Student_6254,74,58
6255,Student_6255,68,64
6256,Student_6256,70,84
6257,Student_6257,51,50
6258,Student_6258,63,88
6259,Student_6259,56,87
6260,Student_6260,87,57
6261,Student_6261,78,94
6262,Student_6262,75,70
6263,Student_6263,58,53
6264,Student_6264,60,94
6265,Student_6265,67,67
6266,Student_6266,83,95
6267,Student_6267,63,80
6268,Student_6268,74,73
6269,Student_6269,86,71
6270,Student_6270,51,63
6271,Student_6271,88,68
6272,Student_6272,91,59
6273,Student_6273,96,82
6274,Student_6274,57,73
6275,Student_6275,76,83
6276,Student_6276,73,62
6277,Student_6277,86,87
6278,Student_6278,89,87
6279,Student_6279,70,100
6280,Student_6280,78,70
6281,Student_6281,59,100
6282,Student_6282,66,79
6283,Student_6283,79,90
6284,Student_6284,100,92
6285,Student_6285,63,69
6286,Student_6286,76,58
6287,Student_6287,91,61
6288,Student_6288,55,80
6289,Student_6289,63,80
6290,Student_6290,61,50
6291,Student_6291,68,57
6292,Student_6292,53,75
6293,Student_6293,97,73
6294,Student_6294,77,68
6295,Student_6295,59,61
6296,Student_6296,83,61
6297,Student_6297,56,73
6298,Student_6298,86,87
6299,Student_6299,71,59
6300,Student_6300,52,88
6301,Student_6301,65,74
6302,Student_6302,70,63
6303,Student_6303,73,79
6304,Student_6304,75,62
6305,Student_6305,99,61
6306,Student_6306,96,60
6307,Student_6307,61,100
6308,Student_6308,98,63
6309,Student_6309,77,83
6310,Student_6310,56,82
6311,Student_6311,89,84
6312,Student_6312,62,91
6313,Student_6313,91,99
6314,Student_6314,84,79
6315,Student_6315,90,63
6316,Student_6316,75,83
6317,Student_6317,66,76
6318,Student_6318,87,81
6319,Student_6319,85,71
6320,Student_6320,78,64
6321,Student_6321,66,77
6322,Student_6322,71,71
6323,Student_6323,52,68
6324,Student_6324,71,65
6325,Student_6325,78,68
6326,Student_6326,79,67
6327,Student_6327,73,52
6328,Student_6328,52,64
6329,Student_6329,86,82
6330,Student_6330,57,95
6331,Student_6331,78,80
6332,Student_6332,84,93
6333,Student_6333,92,57
6334,Student_6334,73,65
6335,Student_6335,100,91
6336,Student_6336,70,68
6337,Student_6337,73,95
6338,Student_6338,66,78
6339,Student_6339,93,85
6340,Student_6340,55,69
6341,Student_6341,89,71
6342,Student_6342,84,80
6343,Student_6343,95,87
6344,Student_6344,87,86
6345,Student_6345,93,55
6346,Student_6346,57,90
6347,Student_6347,93,97
6348,Student_6348,63,54
6349,Student_6349,88,74
6350,Student_6350,70,97
6351,Student_6351,88,81
6352,Student_6352,87,75
6353,Student_6353,70,98
6354,Student_6354,86,92
6355,Student_6355,55,64
6356,Student_6356,59,63
6357,Student_6357,59,68
6358,Student_6358,85,58
6359,Student_6359,90,88
6360,Student_6360,63,86
6361,Student_6361,70,96
6362,Student_6362,94,57
6363,Student_6363,81,54
6364,Student_6364,53,94
6365,Student_6365,50,62
6366,Student_6366,55,65
6367,Student_6367,55,70
6368,Student_6368,79,69
6369,Student_6369,70,86
6370,Student_6370,61,63
6371,Student_6371,59,89
6372,Student_6372,70,83
6373,Student_6373,67,70
6374,Student_6374,55,99
6375,Student_6375,54,93
6376,Student_6376,75,84
6377,Student_6377,70,68
6378,Student_6378,55,52
6379,Student_6379,70,92
6380,Student_6380,81,66
6381,Student_6381,65,94
6382,Student_6382,76,86
6383,Student_6383,81,90
6384,Student_6384,52,92
6385,Student_6385,85,58
6386,Student_6386,89,51
6387,Student_6387,78,51
6388,Student_6388,53,51
6389,Student_6389,97,63
6390,Student_6390,52,93
6391,Student_6391,95,86
6392,Student_6392,55,100
6393,Student_6393,84,51
6394,Student_6394,75,52
6395,Student_6395,71,76
6396,Student_6396,51,77
6397,Student_6397,94,83
6398,Student_6398,58,84
6399,Student_6399,99,63
6400,Student_6400,93,75
6401,Student_6401,69,95
6402,Student_6402,83,79
6403,Student_6403,75,91
6404,Student_6404,67,63
6405,Student_6405,60,50
6406,Student_6406,70,91
6407,Student_6407,70,93
6408,Student_6408,65,55
6409,Student_6409,88,80
6410,Student_6410,58,87
6411,Student_6411,51,57
6412,Student_6412,64,71
6413,Student_6413,68,89
6414,Student_6414,77,62
6415,Student_6415,87,57
6416,Student_6416,77,54
6417,Student_6417,82,68
6418,Student_6418,92,65
6419,Student_6419,71,69
6420,Student_6420,90,95
6421,Student_6421,84,82
6422,Student_6422,57,54
6423,Student_6423,65,97
6424,Student_6424,77,62
6425,Student_6425,67,60
6426,Student_6426,72,60
6427,Student_6427,90,87
6428,Student_6428,83,91
6429,Student_6429,87,79
6430,Student_6430,73,90
6431,Student_6431,67,92
6432,Student_6432,58,50
6433,Student_6433,78,96
6434,Student_6434,55,77
6435,Student_6435,81,60
6436,Student_6436,77,69
6437,Student_6437,93,87
6438,Student_6438,87,96
6439,Student_6439,75,96
6440,Student_6440,83,55
6441,Student_6441,86,88
6442,Student_6442,56,64
6443,Student_6443,50,59
6444,Student_6444,52,80
6445,Student_6445,86,70
6446,Student_6446,98,82
6447,Student_6447,95,86
6448,Student_6448,80,71
6449,Student_6449,58,51
6450,Student_6450,71,83
6451,Student_6451,62,100
6452,Student_6452,86,73
6453,Student_6453,68,71
6454,Student_6454,82,70
6455,Student_6455,70,83
6456,Student_6456,57,98
6457,Student_6457,70,78
6458,Student_6458,84,56
6459,Student_6459,59,82
6460,Student_6460,64,50
6461,Student_6461,94,89
6462,Student_6462,60,59
6463,Student_6463,62,79
6464,Student_6464,53,63
6465,Student_6465,82,55
6466,Student_6466,66,55
6467,Student_6467,91,68
6468,Student_6468,65,55
6469,Student_6469,96,100
6470,Student_6470,64,67
6471,Student_6471,72,59
6472,Student_6472,61,88
6473,Student_6473,56,68
6474,Student_6474,88,57
6475,Student_6475,87,59
6476,Student_6476,52,90
6477,Student_6477,64,73
6478,Student_6478,61,58
6479,Student_6479,71,63
6480,Student_6480,92,83
6481,Student_6481,75,95
6482,Student_6482,75,66
6483,Student_6483,50,70
6484,Student_6484,81,76
6485,Student_6485,68,79
6486,Student_6486,77,100
6487,Student_6487,85,95
6488,Student_6488,95,91
6489,Student_6489,57,69
6490,Student_6490,52,96
6491,Student_6491,61,62
6492,Student_6492,57,95
6493,Student_6493,74,74
6494,Student_6494,98,56
6495,Student_6495,86,83
6496,Student_6496,64,78
6497,Student_6497,68,63
6498,Student_6498,65,83
6499,Student_6499,54,58
6500,Student_6500,63,70
6501,Student_6501,71,86
6502,Student_6502,53,76
6503,Student_6503,71,92
6504,Student_6504,99,58
6505,Student_6505,55,86
6506,Student_6506,50,91
6507,Student_6507,53,69
6508,Student_6508,97,51
6509,Student_6509,88,54
6510,Student_6510,54,82
6511,Student_6511,97,53
6512,Student_6512,92,92
6513,Student_6513,85,54
6514,Student_6514,80,84
6515,Student_6515,76,96
6516,Student_6516,67,69
6517,Student_6517,75,71
6518,Student_6518,86,67
6519,Student_6519,80,75
6520,Student_6520,56,83
6521,Student_6521,82,63
6522,Student_6522,79,53
6523,Student_6523,70,61
6524,Student_6524,60,50
6525,Student_6525,81,96
6526,Student_6526,63,93
6527,Student_6527,64,58
6528,Student_6528,75,70
6529,Student_6529,69,93
6530,Student_6530,64,51
6531,Student_6531,94,96
6532,Student_6532,95,62
6533,Student_6533,94,86
6534,Student_6534,78,71
6535,Student_6535,72,67
6536,Student_6536,64,52
6537,Student_6537,58,77
6538,Student_6538,97,96
6539,Student_6539,64,89
6540,Student_6540,87,100
6541,Student_6541,52,91
6542,Student_6542,78,70
6543,Student_6543,89,77
6544,Student_6544,56,55
6545,Student_6545,82,91
6546,Student_6546,62,81
6547,Student_6547,83,77
6548,Student_6548,99,89
6549,Student_6549,88,83
6550,Student_6550,84,78
6551,Student_6551,56,65
6552,Student_6552,60,74
6553,Student_6553,83,79
6554,Student_6554,70,84
6555,Student_6555,55,73
6556,Student_6556,77,67
6557,Student_6557,68,53
6558,Student_6558,53,50
6559,Student_6559,89,95
6560,Student_6560,95,81
6561,Student_6561,57,67
6562,Student_6562,75,50
6563,Student_6563,83,81
6564,Student_6564,53,90
6565,Student_6565,70,73
6566,Student_6566,66,83
6567,Student_6567,67,58
6568,Student_6568,91,81
6569,Student_6569,50,52
6570,Student_6570,70,79
6571,Student_6571,86,56
6572,Student_6572,62,92
6573,Student_6573,66,60
6574,Student_6574,70,73
6575,Student_6575,64,74
6576,Student_6576,100,77
6577,Student_6577,83,50
6578,Student_6578,55,55
6579,Student_6579,77,73
6580,Student_6580,78,93
6581,Student_6581,66,79
6582,Student_6582,79,55
6583,Student_6583,76,83
6584,Student_6584,87,78
6585,Student_6585,80,64
6586,Student_6586,66,92
6587,Student_6587,75,56
6588,Student_6588,61,99
6589,Student_6589,99,90
6590,Student_6590,50,65
6591,Student_6591,84,65
6592,Student_6592,82,89
6593,Student_6593,63,83
6594,Student_6594,56,69
6595,Student_6595,95,73
6596,Student_6596,78,85
6597,Student_6597,85,89
6598,Student_6598,58,65
6599,Student_6599,80,91
6600,Student_6600,51,66
6601,Student_6601,76,74
6602,Student_6602,81,56
6603,Student_6603,61,62
6604,Student_6604,71,56
6605,Student_6605,69,52
6606,Student_6606,73,77
6607,Student_6607,51,59
6608,Student_6608,55,52
6609,Student_6609,98,58
6610,Student_6610,92,70
6611,Student_6611,57,90
6612,Student_6612,52,82
6613,Student_6613,72,71
6614,Student_6614,97,66
6615,Student_6615,88,61
6616,Student_6616,64,79
6617,Student_6617,88,50
6618,Student_6618,52,73
6619,Student_6619,65,95
6620,Student_6620,79,97
6621,Student_6621,56,77
6622,Student_6622,99,72
6623,Student_6623,99,50
6624,Student_6624,50,78
6625,Student_6625,95,77
6626,Student_6626,53,62
6627,Student_6627,78,91
6628,Student_6628,79,54
6629,Student_6629,58,73
6630,Student_6630,63,79
6631,Student_6631,60,92
6632,Student_6632,61,69
6633,Student_6633,95,75
6634,Student_6634,66,100
6635,Student_6635,97,85
6636,Student_6636,95,55
6637,Student_6637,97,98
6638,Student_6638,51,64
6639,Student_6639,78,52
6640,Student_6640,87,97
6641,Student_6641,55,96
6642,Student_6642,94,73
6643,Student_6643,81,100
6644,Student_6644,72,79
6645,Student_6645,75,90
6646,Student_6646,96,53
6647,Student_6647,77,64
6648,Student_6648,94,86
6649,Student_6649,66,87
6650,Student_6650,71,68
6651,Student_6651,75,85
6652,Student_6652,62,80
6653,Student_6653,93,97
6654,Student_6654,98,92
6655,Student_6655,50,69
6656,Student_6656,60,85
6657,Student_6657,84,72
6658,Student_6658,97,58
6659,Student_6659,85,77
6660,Student_6660,97,86
6661,Student_6661,89,100
6662,Student_6662,72,75
6663,Student_6663,56,77
6664,Student_6664,94,88
6665,Student_6665,96,91
6666,Student_6666,75,63
6667,Student_6667,72,51
6668,Student_6668,84,94
6669,Student_6669,97,79
6670,Student_6670,70,58
6671,Student_6671,67,98
6672,Student_6672,56,74
6673,Student_6673,88,96
6674,Student_6674,96,70
6675,Student_6675,63,73
6676,Student_6676,92,77
6677,Student_6677,70,95
6678,Student_6678,86,67
6679,Student_6679,82,61
6680,Student_6680,96,53
6681,Student_6681,74,95
6682,Student_6682,79,77
6683,Student_6683,69,90
6684,Student_6684,91,87
6685,Student_6685,95,70
6686,Student_6686,58,65
6687,Student_6687,62,88
6688,Student_6688,91,100
6689,Student_6689,73,81
6690,Student_6690,54,55
6691,Student_6691,53,96
6692,Student_6692,80,69
6693,Student_6693,70,56
6694,Student_6694,87,57
6695,Student_6695,59,93
6696,Student_6696,69,67
6697,Student_6697,90,61
6698,Student_6698,89,92
6699,Student_6699,84,51
6700,Student_6700,83,78
6701,Student_6701,90,65
6702,Student_6702,92,85
6703,Student_6703,72,53
6704,Student_6704,98,92
6705,Student_6705,93,84
6706,Student_6706,95,91
6707,Student_6707,98,60
6708,Student_6708,71,62
6709,Student_6709,85,73
6710,Student_6710,68,79
6711,Student_6711,74,64
6712,Student_6712,69,52
6713,Student_6713,93,70
6714,Student_6714,94,54
6715,Student_6715,55,95
6716,Student_6716,82,70
6717,Student_6717,60,53
6718,Student_6718,89,95
6719,Student_6719,52,66
6720,Student_6720,54,98
6721,Student_6721,94,96
6722,Student_6722,54,65
6723,Student_6723,91,94
6724,Student_6724,71,97
6725,Student_6725,96,93
6726,Student_6726,59,92
6727,Student_6727,66,92
6728,Student_6728,54,78
6729,Student_6729,66,80
6730,Student_6730,93,82
6731,Student_6731,91,92
6732,Student_6732,68,74
6733,Student_6733,63,57
6734,Student_6734,94,80
6735,Student_6735,64,76
6736,Student_6736,89,54
6737,Student_6737,94,88
6738,Student_6738,82,87
6739,Student_6739,55,65
6740,Student_6740,59,82
6741,Student_6741,57,67
6742,Student_6742,78,100
6743,Student_6743,96,63
6744,Student_6744,52,76
6745,Student_6745,79,91
6746,Student_6746,67,92
6747,Student_6747,98,75
6748,Student_6748,57,64
6749,Student_6749,84,82
6750,Student_6750,99,63
6751,Student_6751,52,70
6752,Student_6752,81,67
6753,Student_6753,82,59
6754,Student_6754,98,51
6755,Student_6755,50,100
6756,Student_6756,93,50
6757,Student_6757,67,90
6758,Student_6758,51,80
6759,Student_6759,68,99
6760,Student_6760,98,70
6761,Student_6761,87,66
6762,Student_6762,80,59
6763,Student_6763,93,60
6764,Student_6764,51,72
6765,Student_6765,58,57
6766,Student_6766,94,61
6767,Student_6767,87,73
6768,Student_6768,96,52
6769,Student_6769,51,94
6770,Student_6770,71,84
6771,Student_6771,86,59
6772,Student_6772,57,93
6773,Student_6773,79,96
6774,Student_6774,58,51
6775,Student_6775,70,56
6776,Student_6776,77,64
6777,Student_6777,64,100
6778,Student_6778,57,59
6779,Student_6779,56,91
6780,Student_6780,60,69
6781,Student_6781,79,60
6782,Student_6782,76,80
6783,Student_6783,86,81
6784,Student_6784,69,61
6785,Student_6785,81,87
6786,Student_6786,62,66
6787,Student_6787,92,96
6788,Student_6788,63,59
6789,Student_6789,89,51
6790,Student_6790,56,88
6791,Student_6791,71,53
6792,Student_6792,59,50
6793,Student_6793,51,99
6794,Student_6794,82,75
6795,Student_6795,59,82
6796,Student_6796,61,98
6797,Student_6797,50,65
6798,Student_6798,99,61
6799,Student_6799,61,99
6800,Student_6800,63,99
6801,Student_6801,97,53
6802,Student_6802,78,71
6803,Student_6803,70,86
6804,Student_6804,64,68
6805,Student_6805,97,53
6806,Student_6806,58,68
6807,Student_6807,90,80
6808,Student_6808,84,78
6809,Student_6809,63,70
6810,Student_6810,99,55
6811,Student_6811,91,79
6812,Student_6812,98,94
6813,Student_6813,93,96
6814,Student_6814,97,81
6815,Student_6815,54,80
6816,Student_6816,53,63
6817,Student_6817,88,63
6818,Student_6818,64,63
6819,Student_6819,85,54
6820,Student_6820,81,91
6821,Student_6821,53,75
6822,Student_6822,95,92
6823,Student_6823,98,87
6824,Student_6824,88,83
6825,Student_6825,74,59
6826,Student_6826,68,100
6827,Student_6827,92,79
6828,Student_6828,99,57
6829,Student_6829,92,73
6830,Student_6830,70,56
6831,Student_6831,57,55
6832,Student_6832,74,62
6833,Student_6833,67,84
6834,Student_6834,91,95
6835,Student_6835,91,54
6836,Student_6836,88,99
6837,Student_6837,52,73
6838,Student_6838,82,83
6839,Student_6839,59,68
6840,Student_6840,55,86
6841,Student_6841,100,89
6842,Student_6842,98,78
6843,Student_6843,88,91
6844,Student_6844,81,94
6845,Student_6845,72,96
6846,Student_6846,53,78
6847,Student_6847,62,77
6848,Student_6848,92,54
6849,Student_6849,86,93
6850,Student_6850,91,62
6851,Student_6851,79,77
6852,Student_6852,82,79
6853,Student_6853,73,76
6854,Student_6854,61,53
6855,Student_6855,93,71
6856,Student_6856,73,57
6857,Student_6857,96,53
6858,Student_6858,60,91
6859,Student_6859,71,88
6860,Student_6860,87,77
6861,Student_6861,56,95
6862,Student_6862,81,73
6863,Student_6863,75,89
6864,Student_6864,86,98
6865,Student_6865,80,53
6866,Student_6866,79,64
6867,Student_6867,70,63
6868,Student_6868,80,97
6869,Student_6869,92,82
6870,Student_6870,51,87
6871,Student_6871,52,75
6872,Student_6872,59,58
6873,Student_6873,64,84
6874,Student_6874,72,67
6875,Student_6875,89,51
6876,Student_6876,96,56
6877,Student_6877,51,81
6878,Student_6878,98,57
6879,Student_6879,99,61
6880,Student_6880,92,76
6881,Student_6881,51,68
6882,Student_6882,87,88
6883,Student_6883,69,79
6884,Student_6884,55,93
6885,Student_6885,94,93
6886,Student_6886,89,94
6887,Student_6887,57,78
6888,Student_6888,86,84
6889,Student_6889,94,69
6890,Student_6890,61,85
6891,Student_6891,51,77
6892,Student_6892,50,90
6893,Student_6893,75,57
6894,Student_6894,81,72
6895,Student_6895,86,92
6896,Student_6896,81,79
6897,Student_6897,57,55
6898,Student_6898,77,54
6899,Student_6899,91,92
6900,Student_6900,52,62
6901,Student_6901,71,89
6902,Student_6902,73,83
6903,Student_6903,85,89
6904,Student_6904,79,84
6905,Student_6905,77,95
6906,Student_6906,84,60
6907,Student_6907,58,79
6908,Student_6908,57,69
6909,Student_6909,68,90
6910,Student_6910,79,95
6911,Student_6911,54,81
6912,Student_6912,99,73
6913,Student_6913,72,51
6914,Student_6914,73,54
6915,Student_6915,82,83
6916,Student_6916,84,57
6917,Student_6917,95,83
6918,Student_6918,64,59
6919,Student_6919,72,87
6920,Student_6920,100,61
6921,Student_6921,79,56
6922,Student_6922,55,66
6923,Student_6923,86,84
6924,Student_6924,89,65
6925,Student_6925,62,100
6926,Student_6926,68,56
6927,Student_6927,78,87
6928,Student_6928,50,97
6929,Student_6929,86,85
6930,Student_6930,83,77
6931,Student_6931,64,51
6932,Student_6932,54,57
6933,Student_6933,94,56
6934,Student_6934,73,72
6935,Student_6935,60,77
6936,Student_6936,80,54
6937,Student_6937,74,59
6938,Student_6938,61,78
6939,Student_6939,61,67
6940,Student_6940,54,100
6941,Student_6941,62,59
6942,Student_6942,64,70
6943,Student_6943,99,87
6944,Student_6944,61,97
6945,Student_6945,50,56
6946,Student_6946,65,95
6947,Student_6947,84,65
6948,Student_6948,78,97
6949,Student_6949,72,76
6950,Student_6950,55,75
6951,Student_6951,71,100
6952,Student_6952,51,59
6953,Student_6953,64,62
6954,Student_6954,93,69
6955,Student_6955,81,58
6956,Student_6956,67,56
6957,Student_6957,77,78
6958,Student_6958,55,97
6959,Student_6959,66,58
6960,Student_6960,89,99
6961,Student_6961,100,99
6962,Student_6962,76,60
6963,Student_6963,98,51
6964,Student_6964,71,100
6965,Student_6965,97,53
6966,Student_6966,80,87
6967,Student_6967,67,79
6968,Student_6968,84,84
6969,Student_6969,82,76
6970,Student_6970,78,88
6971,Student_6971,67,96
6972,Student_6972,56,58
6973,Student_6973,54,85
6974,Student_6974,71,78
6975,Student_6975,91,96
6976,Student_6976,52,70
6977,Student_6977,70,99
6978,Student_6978,63,78
6979,Student_6979,60,54
6980,Student_6980,89,57
6981,Student_6981,81,85
6982,Student_6982,90,51
6983,Student_6983,57,83
6984,Student_6984,91,86
6985,Student_6985,92,84
6986,Student_6986,84,88
6987,Student_6987,51,98
6988,Student_6988,98,80
6989,Student_6989,88,78
6990,Student_6990,72,59
6991,Student_6991,84,83
6992,Student_6992,69,80
6993,Student_6993,91,99
6994,Student_6994,74,79
6995,Student_6995,62,54
6996,Student_6996,89,63
6997,Student_6997,74,76
6998,Student_6998,60,96
